TP_ID,TRAIL_ID,USER_ID,Y_COORDINA,X_COORDINA,TIME,DATE,SPEED,HEIGHT,SPEED(KM/H),Y_WGS84,X_WGS84,Distance_km,Time_Diff_s,Acceleration_mps2
1,1,Bullis24,60280281,15225235,11-04-30,09-06-11,1630,-1,16.3,60.467135,15.375391666666667,0.0,0.0,0.0
2,2,Bullis24,60279554,15227639,11-05-00,09-06-11,1970,-1,19.7,60.465923333333336,15.379398333333333,0.25764648999935563,30.0,0.031481481481481464
3,3,Bullis24,60281220,15229970,11-05-30,09-06-11,5190,-1,51.9,60.4687,15.383283333333333,0.37505969749860574,30.0,0.29814814814814816
4,4,Bullis24,60281768,15234999,11-06-00,09-06-11,4820,-1,48.2,60.469613333333335,15.391665,0.4704670188588098,30.0,-0.03425925925925922
5,5,Bullis24,60281761,15238258,11-06-30,09-06-11,5100,-1,51.0,60.46960166666667,15.397096666666666,0.29769254424028674,30.0,0.0259259259259259
6,6,Bullis24,60283918,15241282,11-07-00,09-06-11,6250,-1,62.5,60.47319666666667,15.402136666666667,0.48588876856577934,30.0,0.10648148148148147
7,7,Bullis24,60286418,15243396,11-07-30,09-06-11,5460,-1,54.6,60.47736333333334,15.40566,0.5019294184163569,30.0,-0.07314814814814814
8,8,Bullis24,60288823,15245278,11-08-01,09-06-11,6430,-1,64.3,60.48137166666667,15.408796666666667,0.4776914600182221,31.0,0.0869175627240143
9,9,Bullis24,60290530,15243875,11-08-31,09-06-11,4170,-1,41.7,60.48421666666667,15.406458333333333,0.34130269351704656,30.0,-0.2092592592592592
10,10,Bullis24,60291429,15246211,11-09-01,09-06-11,1930,-1,19.3,60.485715,15.410351666666667,0.2706391733537138,30.0,-0.2074074074074074
11,11,Bullis24,60292217,15248188,11-09-31,09-06-11,3070,-1,30.7,60.487028333333335,15.413646666666667,0.23217330849872808,30.0,0.10555555555555554
12,12,Bullis24,60293068,15250093,11-10-01,09-06-11,3870,-1,38.7,60.48844666666667,15.416821666666667,0.23477351022974693,30.0,0.07407407407407411
13,13,Bullis24,60293994,15252878,11-10-32,09-06-11,2060,-1,20.6,60.48999,15.421463333333334,0.306737256975898,31.0,-0.16218637992831542
14,14,Bullis24,60294937,15255141,11-11-02,09-06-11,3820,-1,38.2,60.49156166666667,15.425235,0.2705833186457763,30.0,0.16296296296296298
15,15,Bullis24,60295629,15256910,11-11-32,09-06-11,2760,-1,27.6,60.492715,15.428183333333333,0.2062060999421202,30.0,-0.09814814814814815
16,16,Bullis24,60296507,15258998,11-12-03,09-06-11,20,-1,0.2,60.49417833333333,15.431663333333333,0.250597775840528,31.0,-0.24551971326164876
17,17,Bullis24,60297090,15258808,11-12-34,09-06-11,2640,-1,26.4,60.49515,15.431346666666666,0.10942730913279133,31.0,0.23476702508960573
18,18,Bullis24,60297171,15262983,11-13-05,09-06-11,5980,-1,59.8,60.495285,15.438305,0.3813553225756824,31.0,0.2992831541218638
19,19,Bullis24,60297626,15268520,11-13-35,09-06-11,6490,-1,64.9,60.49604333333333,15.447533333333332,0.5123515508440007,30.0,0.0472222222222223
20,20,Bullis24,60298889,15273192,11-14-06,09-06-11,5270,-1,52.7,60.49814833333333,15.45532,0.48641658823042067,31.0,-0.10931899641577064
21,21,Bullis24,60299672,15273951,11-14-36,09-06-11,4360,-1,43.6,60.499453333333335,15.456585,0.16079408512961893,30.0,-0.08425925925925927
22,22,Bullis24,60300308,15273178,11-15-06,09-06-11,10,-1,0.1,60.50051333333333,15.455296666666667,0.1373638140146979,30.0,-0.40277777777777773
23,23,Bullis24,60299841,15273597,11-24-42,09-06-11,3550,-1,35.5,60.499735,15.455995,0.09461717559312215,576.0,0.01707175925925926
24,24,Bullis24,60299007,15273748,11-25-12,09-06-11,3870,-1,38.7,60.498345,15.456246666666667,0.15517405242451263,30.0,0.029629629629629655
25,25,Bullis24,60297969,15270468,11-25-42,09-06-11,4420,-1,44.2,60.496615,15.45078,0.35583133205002276,30.0,0.05092592592592592
26,26,Bullis24,60297346,15265912,11-26-12,09-06-11,5880,-1,58.8,60.495576666666665,15.443186666666668,0.4315544254949404,30.0,0.13518518518518513
27,27,Bullis24,60297308,15261378,11-26-42,09-06-11,4220,-1,42.2,60.495513333333335,15.43563,0.4138820765319947,30.0,-0.15370370370370365
28,28,Bullis24,60297167,15258648,11-27-12,09-06-11,2180,-1,21.8,60.49527833333333,15.43108,0.25053707880596454,30.0,-0.1888888888888889
29,29,Bullis24,60296139,15257784,11-27-42,09-06-11,3740,-1,37.4,60.493565,15.42964,0.20619067752859163,30.0,0.14444444444444443
30,30,Bullis24,60295135,15255598,11-28-12,09-06-11,3240,-1,32.4,60.49189166666667,15.425996666666666,0.27282783296566365,30.0,-0.046296296296296294
31,31,Bullis24,60294063,15252893,11-28-42,09-06-11,2440,-1,24.4,60.490105,15.421488333333333,0.31692227003578655,30.0,-0.07407407407407408
