TP_ID,TRAIL_ID,USER_ID,Y_COORDINA,X_COORDINA,TIME,DATE,SPEED,HEIGHT,SPEED(KM/H),Y_WGS84,X_WGS84,Distance_km,Time_Diff_s,Acceleration_mps2
1,1,Bullis12,60292980,15254384,07-57-03,09-06-11,60,-1,0.6,60.4883,15.423973333333333,0.0,0.0,0.0
2,2,Bullis12,60293396,15253850,08-07-09,09-06-11,2810,-1,28.1,60.48899333333333,15.423083333333333,0.09121473996617263,606.0,0.012605427209387605
3,3,Bullis12,60294531,15253947,08-07-39,09-06-11,4240,-1,42.4,60.490885,15.423245,0.21053003339073584,30.0,0.1324074074074074
4,4,Bullis12,60295516,15256404,08-08-09,09-06-11,520,-1,5.2,60.49252666666667,15.42734,0.2891777880786786,30.0,-0.3444444444444444
5,5,Bullis12,60295792,15257159,08-10-04,09-06-11,1410,-1,14.1,60.49298666666667,15.428598333333333,0.08582322555284055,115.0,0.0214975845410628
6,6,Bullis12,60296462,15258828,08-10-34,09-06-11,1290,-1,12.9,60.494103333333335,15.43138,0.19653303797766175,30.0,-0.011111111111111105
7,7,Bullis12,60296928,15258902,08-11-30,09-06-11,710,-1,7.1,60.49488,15.431503333333334,0.08662511352149113,56.0,-0.02876984126984127
8,8,Bullis12,60297870,15258030,08-12-00,09-06-11,1889,-1,18.89,60.49645,15.43005,0.19186200104509724,30.0,0.10916666666666668
9,9,Bullis12,60298351,15258058,08-14-31,09-06-11,2930,-1,29.3,60.49725166666666,15.430096666666667,0.08917788865438234,151.0,0.019150110375275937
10,10,Bullis12,60297921,15257562,08-15-07,09-06-11,5130,-1,51.3,60.496535,15.42927,0.09164978169585421,36.0,0.16975308641975306
11,11,Bullis12,60297185,15258456,08-15-37,09-06-11,110,-1,1.1,60.495308333333334,15.43076,0.15894180245761472,30.0,-0.46481481481481474
12,12,Bullis12,60297281,15260011,08-16-07,09-06-11,5200,-1,52.0,60.495468333333335,15.433351666666667,0.1430376572674193,30.0,0.47129629629629627
13,13,Bullis12,60297169,15264935,08-16-37,09-06-11,5890,-1,58.9,60.49528166666666,15.441558333333333,0.4498992164108387,30.0,0.06388888888888887
14,14,Bullis12,60297813,15270172,08-17-07,09-06-11,5600,-1,56.0,60.496355,15.450286666666667,0.49265667944736996,30.0,-0.02685185185185184
15,15,Bullis12,60299084,15274304,08-17-37,09-06-11,3420,-1,34.2,60.49847333333334,15.457173333333333,0.4446284009737112,30.0,-0.2018518518518518
16,16,Bullis12,60299691,15273900,08-18-07,09-06-11,4480,-1,44.8,60.499485,15.4565,0.1183801393465788,30.0,0.0981481481481481
17,17,Bullis12,60300895,15273124,08-18-37,09-06-11,2610,-1,26.1,60.501491666666666,15.455206666666667,0.23409898013956612,30.0,-0.1731481481481481
18,18,Bullis12,60301397,15273886,08-19-07,09-06-11,30,-1,0.3,60.50232833333333,15.456476666666667,0.11614748253078448,30.0,-0.2388888888888889
19,19,Bullis12,60301055,15273259,09-50-30,09-06-11,2910,-1,29.1,60.501758333333335,15.455431666666666,0.08538596742083698,5483.0,0.0014590552617180376
20,20,Bullis12,60300567,15272552,09-51-00,09-06-11,20,-1,0.2,60.500945,15.454253333333334,0.11109260480276054,30.0,-0.2675925925925926
