TP_ID,TRAIL_ID,USER_ID,Y_COORDINA,X_COORDINA,TIME,DATE,SPEED,HEIGHT,SPEED(KM/H),Y_WGS84,X_WGS84,Distance_km,Time_Diff_s,Acceleration_mps2
1,1,Bullis23,60284322,15236250,16-37-21,08-06-11,6300,-1,63.0,60.47387,15.39375,0.0,0.0,0.0
2,2,Bullis23,60281856,15236356,16-37-52,08-06-11,3200,-1,32.0,60.46976,15.393926666666667,0.45711369152482584,31.0,-0.2777777777777778
3,3,Bullis23,60278924,15237137,16-38-22,08-06-11,7350,-1,73.5,60.46487333333334,15.395228333333334,0.5480362871490305,30.0,0.38425925925925924
4,4,Bullis23,60275697,15239368,16-38-52,08-06-11,8280,-1,82.8,60.459495,15.398946666666667,0.6318263334042138,30.0,0.08611111111111108
5,5,Bullis23,60274248,15244788,16-39-22,08-06-11,4980,-1,49.8,60.45708,15.40798,0.5633741753607643,30.0,-0.3055555555555555
6,6,Bullis23,60273302,15247570,16-39-52,08-06-11,4180,-1,41.8,60.45550333333333,15.412616666666667,0.3088129986861215,30.0,-0.07407407407407408
7,7,Bullis23,60272296,15250052,16-40-22,08-06-11,2250,-1,22.5,60.453826666666664,15.416753333333332,0.29360850172691993,30.0,-0.17870370370370367
8,8,Bullis23,60271490,15248049,16-40-52,08-06-11,1889,-1,18.89,60.45248333333333,15.413415,0.23626449895756463,30.0,-0.03342592592592592
9,9,Bullis23,60271845,15248690,17-50-48,08-06-11,2990,-1,29.9,60.453075,15.414483333333333,0.08809195934486576,4196.0,0.0007288687639021289
10,10,Bullis23,60272715,15249339,17-51-18,08-06-11,5370,-1,53.7,60.454525,15.415565,0.17179571047826003,30.0,0.2203703703703704
11,11,Bullis23,60273897,15246155,17-51-48,08-06-11,3050,-1,30.5,60.456495,15.410258333333333,0.36420520335648254,30.0,-0.21481481481481482
12,12,Bullis23,60274300,15243679,17-52-18,08-06-11,7140,-1,71.4,60.457166666666666,15.406131666666667,0.23826452425843977,30.0,0.37870370370370376
13,13,Bullis23,60276499,15238509,17-52-48,08-06-11,7559,-1,75.59,60.460831666666664,15.397515,0.6238942841369503,30.0,0.03879629629629628
14,14,Bullis23,60279794,15236960,17-53-18,08-06-11,7500,-1,75.0,60.466323333333335,15.394933333333334,0.6268295033564698,30.0,-0.005462962962962994
