TP_ID,TRAIL_ID,USER_ID,Y_COORDINA,X_COORDINA,TIME,DATE,SPEED,HEIGHT,SPEED(KM/H),Y_WGS84,X_WGS84,Distance_km,Time_Diff_s,Acceleration_mps2
1,1,Bullis21,60285225,15243029,07-33-04,11-06-11,20,-1,0.2,60.475375,15.405048333333333,0.0,0.0,0.0
2,2,Bullis21,60285721,15242959,07-35-14,11-06-11,3529,-1,35.29,60.47620166666667,15.404931666666666,0.09214317362582657,130.0,0.07497863247863247
3,3,Bullis21,60285727,15244085,07-35-44,11-06-11,3940,-1,39.4,60.476211666666664,15.406808333333334,0.10283831186580442,30.0,0.038055555555555544
4,4,Bullis21,60282808,15240821,07-36-14,11-06-11,8370,-1,83.7,60.47134666666667,15.401368333333334,0.6176647629272219,30.0,0.41018518518518526
5,5,Bullis21,60279763,15237079,07-36-44,11-06-11,7759,-1,77.59,60.466271666666664,15.395131666666666,0.6597647971607186,30.0,-0.05657407407407407
6,6,Bullis21,60277631,15230970,07-37-14,11-06-11,8490,-1,84.9,60.462718333333335,15.38495,0.6838115105712381,30.0,0.06768518518518521
7,7,Bullis21,60275091,15225428,07-37-44,11-06-11,8360,-1,83.6,60.458485,15.375713333333334,0.6913689467347458,30.0,-0.012037037037037143
8,8,Bullis21,60271651,15222358,07-38-14,11-06-11,8420,-1,84.2,60.452751666666664,15.370596666666668,0.696516366054297,30.0,0.005555555555555635
9,9,Bullis21,60267805,15220736,07-38-44,11-06-11,8660,-1,86.6,60.44634166666667,15.367893333333333,0.7280141051498528,30.0,0.022222222222222143
10,10,Bullis21,60264462,15217027,07-39-14,11-06-11,8490,-1,84.9,60.44077,15.361711666666666,0.7062557142833784,30.0,-0.015740740740740635
11,11,Bullis21,60262063,15211155,07-39-44,11-06-11,8320,-1,83.2,60.436771666666665,15.351925,0.6970689830481732,30.0,-0.015740740740740767
12,12,Bullis21,60259815,15205049,07-40-14,11-06-11,8990,-1,89.9,60.433025,15.341748333333333,0.6966419968802838,30.0,0.062037037037037064
13,13,Bullis21,60256871,15200497,07-40-44,11-06-11,6420,-1,64.2,60.42811833333333,15.334161666666667,0.6862790653240217,30.0,-0.237962962962963
14,14,Bullis21,60258104,15196628,07-41-14,11-06-11,6640,-1,66.4,60.430173333333336,15.327713333333334,0.4212179972515483,30.0,0.020370370370370396
15,15,Bullis21,60258621,15190664,07-41-44,11-06-11,7550,-1,75.5,60.431035,15.317773333333333,0.5537810196382951,30.0,0.08425925925925921
