TP_ID,TRAIL_ID,USER_ID,Y_COORDINA,X_COORDINA,TIME,DATE,SPEED,HEIGHT,SPEED(KM/H),Y_WGS84,X_WGS84,Distance_km,Time_Diff_s,Acceleration_mps2
1,1,Bullis5,60294848,15246708,06-28-33,28-06-11,3679,-1,36.79,60.491413333333334,15.41118,0.0,0.0,0.0
2,2,Bullis5,60295382,15249148,06-29-04,28-06-11,3560,-1,35.6,60.49230333333333,15.415246666666667,0.24372271066859508,31.0,-0.010663082437275966
3,3,Bullis5,60295712,15250657,06-29-34,28-06-11,3729,-1,37.29,60.492853333333336,15.417761666666667,0.15070703366688457,30.0,0.015648148148148126
4,4,Bullis5,60296163,15252475,06-30-04,28-06-11,2180,-1,21.8,60.493605,15.420791666666666,0.18580290559346133,30.0,-0.1434259259259259
5,5,Bullis5,60296528,15254116,06-30-34,28-06-11,400,-1,4.0,60.494213333333335,15.423526666666667,0.1643490827911673,30.0,-0.16481481481481483
6,6,Bullis5,60295581,15256543,06-31-04,28-06-11,2870,-1,28.7,60.492635,15.427571666666667,0.2826238507809802,30.0,0.2287037037037037
7,7,Bullis5,60296723,15259197,06-31-34,28-06-11,2980,-1,29.8,60.49453833333333,15.431995,0.32167652651521494,30.0,0.010185185185185198
8,8,Bullis5,60297322,15261311,06-32-04,28-06-11,5390,-1,53.9,60.495536666666666,15.435518333333333,0.22260435997583683,30.0,0.22314814814814812
9,9,Bullis5,60297405,15266590,06-32-34,28-06-11,5490,-1,54.9,60.495675,15.444316666666667,0.48206352865228347,30.0,0.00925925925925926
10,10,Bullis5,60298275,15271332,06-33-04,28-06-11,5530,-1,55.3,60.497125,15.45222,0.46185230626479434,30.0,0.0037037037037036904
11,11,Bullis5,60299136,15275181,06-33-34,28-06-11,4890,-1,48.9,60.49856,15.458635,0.3858189068644845,30.0,-0.05925925925925924
12,12,Bullis5,60298893,15279998,06-34-04,28-06-11,6190,-1,61.9,60.498155,15.466663333333333,0.44191429269728527,30.0,0.12037037037037038
13,13,Bullis5,60299279,15285351,06-34-34,28-06-11,5250,-1,52.5,60.49879833333333,15.475585,0.49373852417629904,30.0,-0.08703703703703702
14,14,Bullis5,60300385,15289802,06-35-04,28-06-11,6709,-1,67.09,60.50064166666667,15.483003333333333,0.4549794277794508,30.0,0.13509259259259263
15,15,Bullis5,60301438,15295456,06-35-34,28-06-11,6920,-1,69.2,60.50239666666667,15.492426666666667,0.5516223859370482,30.0,0.01953703703703703
16,16,Bullis5,60302094,15301860,06-36-04,28-06-11,7290,-1,72.9,60.50349,15.5031,0.5968775832263477,30.0,0.03425925925925929
17,17,Bullis5,60302752,15308456,06-36-34,28-06-11,7430,-1,74.3,60.50458666666667,15.514093333333333,0.6140942555515363,30.0,0.012962962962962883
18,18,Bullis5,60303832,15312387,06-37-04,28-06-11,5350,-1,53.5,60.506386666666664,15.520645,0.410741644641101,30.0,-0.19259259259259257
19,19,Bullis5,60306494,15313699,06-37-34,28-06-11,6550,-1,65.5,60.510823333333335,15.522831666666667,0.5076486345921387,30.0,0.1111111111111111
20,20,Bullis5,60309232,15313629,06-38-04,28-06-11,6559,-1,65.59,60.515386666666664,15.522715,0.5074596920758198,30.0,0.0008333333333333648
21,21,Bullis5,60311407,15309374,06-38-34,28-06-11,7050,-1,70.5,60.519011666666664,15.515623333333334,0.5595489077526966,30.0,0.04546296296296293
22,22,Bullis5,60313893,15305188,06-39-04,28-06-11,6920,-1,69.2,60.523155,15.508646666666667,0.5983315281480202,30.0,-0.012037037037037011
23,23,Bullis5,60316011,15302820,06-39-34,28-06-11,5050,-1,50.5,60.526685,15.5047,0.4479930450264094,30.0,-0.1731481481481482
24,24,Bullis5,60317209,15301724,06-40-04,28-06-11,1739,-1,17.39,60.528681666666664,15.502873333333334,0.24347335162043082,30.0,-0.30657407407407405
