TP_ID,TRAIL_ID,USER_ID,Y_COORDINA,X_COORDINA,TIME,DATE,SPEED,HEIGHT,SPEED(KM/H),Y_WGS84,X_WGS84,Distance_km,Time_Diff_s,Acceleration_mps2
1,1,Bullis27,60291142,15249722,14-38-23,10-06-11,20,-1,0.2,60.485236666666665,15.416203333333334,0.0,0.0,0.0
2,2,Bullis27,60290956,15248865,14-39-33,10-06-11,1520,-1,15.2,60.48492666666667,15.414775,0.08550084164511607,70.0,0.05952380952380953
3,3,Bullis27,60290908,15247357,14-40-03,10-06-11,1320,-1,13.2,60.48484666666667,15.412261666666666,0.13796879892796504,30.0,-0.01851851851851852
4,4,Bullis27,60290621,15248299,14-40-33,10-06-11,70,-1,0.7,60.484368333333336,15.413831666666667,0.10112393371717725,30.0,-0.11574074074074074
5,5,Bullis27,60290841,15247476,14-54-00,10-06-11,969,-1,9.69,60.484735,15.41246,0.08549001715301077,807.0,0.0030944513286520724
6,6,Bullis27,60290682,15246148,14-54-30,10-06-11,1939,-1,19.39,60.48447,15.410246666666666,0.12477785947224841,30.0,0.08981481481481482
7,7,Bullis27,60289925,15244962,14-55-00,10-06-11,3590,-1,35.9,60.48320833333333,15.40827,0.17722154842150198,30.0,0.15287037037037035
8,8,Bullis27,60289271,15244425,14-55-30,10-06-11,2490,-1,24.9,60.48211833333333,15.407375,0.1307446717981506,30.0,-0.10185185185185185
9,9,Bullis27,60289003,15243427,14-56-00,10-06-11,1080,-1,10.8,60.481671666666664,15.405711666666667,0.10378289709615823,30.0,-0.13055555555555554
10,10,Bullis27,60289168,15244314,16-57-55,10-06-11,1639,-1,16.39,60.481946666666666,15.40719,0.0865718458429017,7315.0,0.0002122731070099491
11,11,Bullis27,60290087,15243891,16-58-25,10-06-11,4350,-1,43.5,60.48347833333333,15.406485,0.17463801131488668,30.0,0.2510185185185185
12,12,Bullis27,60290168,15242455,16-58-55,10-06-11,2100,-1,21.0,60.48361333333333,15.404091666666666,0.1319700155913707,30.0,-0.20833333333333334
13,13,Bullis27,60290257,15243415,17-03-00,10-06-11,2680,-1,26.8,60.483761666666666,15.405691666666666,0.08919045465803697,245.0,0.006575963718820862
14,14,Bullis27,60291656,15241289,17-03-30,10-06-11,5550,-1,55.5,60.486093333333336,15.402148333333333,0.3238789775156937,30.0,0.2657407407407407
15,15,Bullis27,60292119,15237526,17-04-00,10-06-11,5700,-1,57.0,60.486865,15.395876666666666,0.3541017277843312,30.0,0.013888888888888888
16,16,Bullis27,60291616,15234735,17-04-30,10-06-11,5550,-1,55.5,60.48602666666667,15.391225,0.2713246166957401,30.0,-0.013888888888888888
17,17,Bullis27,60288979,15234467,17-05-00,10-06-11,4120,-1,41.2,60.481631666666665,15.390778333333333,0.48931391488590475,30.0,-0.1324074074074074
18,18,Bullis27,60288680,15232239,17-05-30,10-06-11,1370,-1,13.7,60.48113333333333,15.387065,0.21085178493102513,30.0,-0.25462962962962965
19,19,Bullis27,60287303,15231710,17-06-00,10-06-11,3610,-1,36.1,60.478838333333336,15.386183333333333,0.2597240008375385,30.0,0.2074074074074074
20,20,Bullis27,60286263,15232820,17-06-30,10-06-11,869,-1,8.69,60.477105,15.388033333333333,0.21776792381971652,30.0,-0.25379629629629635
21,21,Bullis27,60285943,15233484,17-31-29,10-06-11,2760,-1,27.6,60.476571666666665,15.38914,0.08481761016363103,1499.0,0.0035041879771699662
22,22,Bullis27,60284615,15234636,17-31-59,10-06-11,3610,-1,36.1,60.474358333333335,15.39106,0.2676561370410081,30.0,0.0787037037037037
23,23,Bullis27,60284008,15236341,17-32-29,10-06-11,2270,-1,22.7,60.473346666666664,15.393901666666666,0.1921028635449461,30.0,-0.12407407407407409
24,24,Bullis27,60282055,15236353,17-32-59,10-06-11,3400,-1,34.0,60.47009166666667,15.393921666666667,0.36194114580671116,30.0,0.10462962962962963
25,25,Bullis27,60281820,15238583,17-33-29,10-06-11,5270,-1,52.7,60.4697,15.397638333333333,0.2082988088829996,30.0,0.1731481481481482
26,26,Bullis27,60284210,15241683,17-33-59,10-06-11,6480,-1,64.8,60.473683333333334,15.402805,0.5256962577468174,30.0,0.11203703703703698
27,27,Bullis27,60286838,15243870,17-34-29,10-06-11,6090,-1,60.9,60.47806333333333,15.40645,0.5263973563512769,30.0,-0.036111111111111094
28,28,Bullis27,60289169,15245008,17-34-59,10-06-11,3140,-1,31.4,60.481948333333335,15.408346666666667,0.4443150694688073,30.0,-0.27314814814814814
