TP_ID,TRAIL_ID,USER_ID,Y_COORDINA,X_COORDINA,TIME,DATE,SPEED,HEIGHT,SPEED(KM/H),Y_WGS84,X_WGS84,Distance_km,Time_Diff_s,Acceleration_mps2
1,1,Bullis4,60281103,15227185,07-16-28,09-06-11,60,-1,0.6,60.468505,15.378641666666667,0.0,0.0,0.0
2,2,Bullis4,60281619,15227275,07-16-59,09-06-11,10,-1,0.1,60.469365,15.378791666666666,0.09598037171278603,31.0,-0.004480286738351254
3,3,Bullis4,60281276,15227902,07-35-54,09-06-11,3470,-1,34.7,60.46879333333333,15.379836666666666,0.08556255405769612,1135.0,0.00846793930494371
4,4,Bullis4,60281298,15230353,07-36-24,09-06-11,5210,-1,52.1,60.46883,15.383921666666666,0.2239264695263036,30.0,0.1611111111111111
5,5,Bullis4,60281775,15235308,07-36-54,09-06-11,3679,-1,36.79,60.469625,15.39218,0.46116613886999547,30.0,-0.14175925925925928
6,6,Bullis4,60281872,15238610,07-37-24,09-06-11,5420,-1,54.2,60.469786666666664,15.397683333333333,0.3021518209096348,30.0,0.16120370370370374
7,7,Bullis4,60284136,15241534,07-37-54,09-06-11,6310,-1,63.1,60.47356,15.402556666666667,0.4973644019971536,30.0,0.0824074074074074
8,8,Bullis4,60286270,15243453,07-38-24,09-06-11,2660,-1,26.6,60.47711666666667,15.405755,0.43257644987261484,30.0,-0.33796296296296297
9,9,Bullis4,60285995,15244305,07-38-54,09-06-11,140,-1,1.4,60.47665833333333,15.407175,0.0930127742743681,30.0,-0.23333333333333336
10,10,Bullis4,60287613,15246949,07-39-24,09-06-11,6490,-1,64.9,60.479355,15.411581666666667,0.3849829420654432,30.0,0.587962962962963
11,11,Bullis4,60288933,15249943,07-39-54,09-06-11,3100,-1,31.0,60.481555,15.416571666666666,0.36686040004885867,30.0,-0.31388888888888894
12,12,Bullis4,60289966,15251774,07-40-24,09-06-11,930,-1,9.3,60.48327666666667,15.419623333333334,0.2541657104292618,30.0,-0.20092592592592592
13,13,Bullis4,60290092,15252668,07-41-01,09-06-11,1080,-1,10.8,60.483486666666664,15.421113333333333,0.08490109736488112,37.0,0.01126126126126126
14,14,Bullis4,60290631,15254744,07-41-31,09-06-11,2520,-1,25.2,60.484385,15.424573333333333,0.21425636334195675,30.0,0.13333333333333333
15,15,Bullis4,60291282,15254469,07-42-01,09-06-11,130,-1,1.3,60.48547,15.424115,0.1232313838796346,30.0,-0.22129629629629627
16,16,Bullis4,60290822,15254419,07-43-23,09-06-11,2840,-1,28.4,60.484703333333336,15.424031666666666,0.08537158210505275,82.0,0.0918021680216802
17,17,Bullis4,60290279,15253016,07-43-53,09-06-11,2880,-1,28.8,60.48379833333333,15.421693333333334,0.16289778126547533,30.0,0.0037037037037037234
18,18,Bullis4,60288536,15256333,07-44-23,09-06-11,6680,-1,66.8,60.480893333333334,15.427221666666666,0.4428004172650377,30.0,0.35185185185185186
19,19,Bullis4,60286515,15260856,07-44-53,09-06-11,5510,-1,55.1,60.477525,15.43476,0.5575589661757807,30.0,-0.1083333333333333
20,20,Bullis4,60286583,15262327,07-45-23,09-06-11,3529,-1,35.29,60.47763833333333,15.437211666666666,0.13492365691278854,30.0,-0.18342592592592594
21,21,Bullis4,60288412,15266694,07-45-53,09-06-11,5590,-1,55.9,60.480686666666664,15.44449,0.5233735440962164,30.0,0.19083333333333333
22,22,Bullis4,60289435,15267263,07-46-23,09-06-11,4470,-1,44.7,60.482391666666665,15.445438333333334,0.19657757670512135,30.0,-0.10370370370370366
23,23,Bullis4,60289608,15268127,07-47-00,09-06-11,1050,-1,10.5,60.48268,15.446878333333334,0.0851557512201771,37.0,-0.25675675675675674
24,24,Bullis4,60289970,15267516,08-18-17,09-06-11,1610,-1,16.1,60.48328333333333,15.44586,0.08725285373938176,1877.0,0.000828745634286391
25,25,Bullis4,60290406,15265763,08-18-47,09-06-11,3840,-1,38.4,60.48401,15.442938333333334,0.17929586932771988,30.0,0.20648148148148146
