TP_ID,TRAIL_ID,USER_ID,Y_COORDINA,X_COORDINA,TIME,DATE,SPEED,HEIGHT,SPEED(KM/H),Y_WGS84,X_WGS84,Distance_km,Time_Diff_s,Acceleration_mps2
1,1,Bullis16,60291924,15239657,13-03-28,01-06-11,3420,-1,34.2,60.48654,15.399428333333333,0.0,0.0,0.0
2,2,Bullis16,60290751,15242717,13-03-58,01-06-11,4980,-1,49.8,60.484585,15.404528333333333,0.35398732600698,30.0,0.14444444444444438
3,3,Bullis16,60290780,15244710,13-04-28,01-06-11,3840,-1,38.4,60.484633333333335,15.40785,0.18204356125463184,30.0,-0.10555555555555554
4,4,Bullis16,60290658,15246833,13-04-58,01-06-11,2190,-1,21.9,60.48443,15.411388333333333,0.1951480776446023,30.0,-0.15277777777777776
5,5,Bullis16,60290158,15248698,13-05-28,01-06-11,3429,-1,34.29,60.483596666666664,15.414496666666667,0.19386039571021904,30.0,0.11472222222222223
6,6,Bullis16,60289681,15248734,13-13-36,01-06-11,3010,-1,30.1,60.48280166666667,15.414556666666666,0.08846105638037613,488.0,-0.0023850182149362464
7,7,Bullis16,60289152,15249541,13-14-06,01-06-11,1260,-1,12.6,60.48192,15.415901666666667,0.1226408817643857,30.0,-0.16203703703703703
8,8,Bullis16,60289611,15250775,13-14-36,01-06-11,3740,-1,37.4,60.482685,15.417958333333333,0.14117858733424898,30.0,0.22962962962962957
9,9,Bullis16,60289934,15251810,13-15-06,01-06-11,640,-1,6.4,60.483223333333335,15.419683333333333,0.11186530978910292,30.0,-0.28703703703703703
10,10,Bullis16,60290059,15252716,13-15-52,01-06-11,700,-1,7.0,60.48343166666667,15.421193333333333,0.08590500333053416,46.0,0.0036231884057970993
11,11,Bullis16,60290527,15255288,13-16-22,01-06-11,4890,-1,48.9,60.48421166666667,15.42548,0.25033827959697125,30.0,0.3879629629629629
12,12,Bullis16,60291002,15257262,13-16-52,01-06-11,5070,-1,50.7,60.48500333333333,15.42877,0.20057873500929405,30.0,0.016666666666666708
